index,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116
15,-1.039003,-1.131645,-0.729889,-0.173252,-1.295916,1.791677,0.776696,0.226876,0.755088,0.480382,0.60526,-0.059113,-0.736018,-0.530002,-0.931136,-0.679047,0.239885,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-0.644386,-1.07072,-1.202032,-0.806545,-0.523394,-0.702539,0.197149,-0.39897,-0.061801,0.367185,-0.784652,-0.605879,0.728596,0.302108,-0.601048,-0.436007,-0.477589,-0.615545,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.700846,-0.761733,-1.330405,0.607217,-0.07089,-0.593888,0.092534,-0.147849,0.041428,0.476707,-0.578593,-0.75317,1.090583,1.440714,-0.03725,0.623074,-0.751925,-0.238151,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.60527,-0.651231,-1.582615,-0.034997,-0.376335,-1.586071,1.002866,0.527509,0.249023,0.922453,-0.565589,-0.660388,0.865195,0.46395,-0.414231,-0.771356,-0.660614,-0.74725,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886,-0.688886
16,0.110523,-0.41177,-0.459276,-0.616064,-2.410613,0.27387,0.431996,-0.771409,-0.758149,0.289479,0.234548,0.943687,0.461268,0.194833,-0.575904,-0.33025,-1.157626,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,-0.750072,0.21488,-0.323093,-0.054172,-0.985939,-0.41692,-0.532013,-0.800394,-0.183551,1.413329,0.868242,-0.07245,0.890328,0.667813,-0.70014,0.585192,0.299254,-0.108773,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.8123,-0.139449,-0.876976,-0.571549,0.15526,-0.643519,-0.581509,-0.442088,-0.808385,0.811516,-0.395655,-0.078243,0.71272,0.220285,-0.444116,0.919412,0.763288,0.547717,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.677333,-0.025729,-1.14676,0.649403,-0.099717,-1.189366,-1.328363,-1.040212,-0.721974,3.248926,0.013445,-0.898673,-0.450262,-0.308197,-0.574683,1.072484,0.214937,-0.32979,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528,-0.768528
19,-1.133194,-1.090279,-0.881155,0.783399,-0.222251,1.278877,0.295329,1.89261,1.468325,0.744935,0.683206,-1.263697,-0.62553,-0.167841,-0.756647,-0.837629,-0.010725,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.497657,-0.897512,-0.755016,-0.226264,0.99857,0.24379,1.022824,0.696414,-0.194467,-0.432337,-0.966977,-0.320348,-0.48796,0.210399,-0.906068,-0.508945,-0.298137,-0.661484,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.391253,-0.871323,-0.534662,-0.791592,-0.638365,-0.867319,-0.181286,-0.829837,-0.126053,-0.651085,-1.054386,-0.256521,-0.703866,-0.638879,-0.868519,-0.393768,-1.02171,-0.784429,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.567198,-0.743044,0.107695,0.751271,-0.276418,-0.13969,-0.375171,-0.433251,-0.05843,-0.56635,-0.677786,0.302308,-0.626925,-0.256522,-0.793359,-0.484487,-0.7163,-0.86806,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373,-0.421373
20,-0.244193,-0.409992,-0.368665,-0.48531,0.469084,-0.316809,0.316603,0.064761,0.252322,0.242836,0.194247,0.861367,-0.274172,-0.469241,0.009473,0.411671,-0.86608,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,-0.537674,0.077726,0.191906,0.104126,0.063692,0.076812,-0.338372,-0.910118,-0.195761,-0.221211,-0.378018,-0.518153,0.234195,0.010964,-0.291174,-0.510431,-0.587993,-0.724785,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.53057,-0.292716,0.019547,0.050841,-0.852745,-0.421781,-0.355725,-1.447771,-0.333543,-0.031616,-1.199934,-0.627741,0.035566,-0.577059,-0.815103,-0.640222,-0.998611,-0.783406,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.387719,-0.162246,0.415178,0.142954,-0.138276,1.433452,0.285115,-0.586772,0.014756,-0.508529,-0.105829,-0.823152,-0.241305,-0.660566,-0.215455,-0.479417,-0.475234,-0.679468,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585,-0.237585
21,-0.491119,-0.775903,-0.718077,-0.093048,0.076923,0.557647,0.000241,-0.578959,-0.400303,-0.618616,0.69147,0.67689,-0.162738,-0.139269,-2.367993,-1.215958,0.632132,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.409414,-0.566688,-0.836401,-0.299885,-0.633932,-0.920524,-0.178986,-0.542891,-0.693333,-0.044045,-0.12215,-0.245592,-0.116431,0.829384,-0.205456,0.871064,1.189426,1.032385,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.45472,-0.486012,-1.111829,-1.402555,0.369639,-1.073073,0.142365,-0.039737,-0.623275,-0.398996,-0.040943,0.294025,-0.310769,1.028561,0.166767,0.929346,1.649875,2.025748,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.477459,-0.298293,-1.214223,0.13692,-0.117823,-2.046885,-0.322951,-0.229331,-0.723154,-0.10025,-0.704084,-0.196012,-0.440609,1.778392,-0.410193,0.836788,0.913491,1.123937,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804,-0.490804
23,-0.478641,-0.120857,-0.579869,-0.700363,0.5875,0.190436,-0.205028,-0.615283,-0.210278,0.53856,-0.778032,0.101447,0.230749,-0.050601,-0.077129,-0.734427,0.047783,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,1.013756,-0.745133,-0.339756,-0.705429,-0.451742,0.669939,-0.244712,-0.612518,0.68195,-0.123588,-0.124756,-0.093096,0.105076,-0.97252,-0.163659,0.132567,-0.325354,0.053765,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,0.410593,-0.457523,0.555185,0.202894,-0.7513,0.479381,0.160403,-0.32206,1.07878,-0.776128,-0.286922,0.346666,0.380314,0.929118,0.371515,-0.583016,0.139751,-0.52985,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,3.248094,-0.839727,0.433654,-0.101063,0.092071,0.862443,0.309001,-0.638806,0.694575,0.347274,-0.627556,-0.374578,0.132777,-0.433693,-0.227324,0.116867,-0.450768,-0.440622,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518,1.271518
25,0.166886,0.025026,-0.276722,1.015961,0.344601,-0.488132,-1.356595,0.704007,-0.773403,0.142425,-0.446549,0.277792,-0.461952,1.08496,-0.155085,0.1817,0.436985,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,0.223676,-0.236046,0.036561,-0.227702,1.003328,-0.058487,-0.15879,-0.176045,-0.1845,-0.087557,0.095424,-0.265297,0.616073,0.23821,0.148037,0.386594,0.782608,0.660535,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,1.727912,-0.378986,-0.58777,-1.160323,-0.899824,0.575954,-0.937461,-1.207888,-0.509748,-1.029776,-0.760375,-0.55859,-0.533488,-0.558025,-0.696726,-0.354062,-0.613268,-0.736536,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,0.623891,-0.812681,-0.147298,-0.054188,-0.571812,0.509688,-1.205912,-1.312504,-0.365593,-1.0066,-1.028071,-1.026687,-0.632145,-1.038552,-0.620501,-0.073795,-0.416304,-0.888805,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839,3.227839
26,1.920233,1.733773,0.087079,-2.34326,1.227163,-1.904887,-1.117077,-0.68707,0.65172,-1.382775,-0.586612,0.337083,-3.60225,0.461031,-0.933083,0.646085,-0.811197,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,0.580751,-0.593607,-0.933062,-0.915292,-1.488864,-1.969098,-2.190172,-1.712196,-2.137396,-2.288673,-2.103881,-2.69344,-1.103765,-1.990752,-1.511431,-1.422047,-0.354139,-0.523765,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.253484,-0.106712,-0.955279,-1.356091,0.626334,-1.390294,-1.289577,0.51555,-0.330467,0.143446,0.526027,-0.450361,2.236114,0.145026,0.313883,0.174321,2.114527,3.556808,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.03012,-0.37456,-1.534984,-1.46557,0.310348,-0.798919,-1.696664,0.072118,-0.708794,-0.273244,0.704353,0.183848,2.036633,0.802541,0.881469,0.768439,2.270671,2.402722,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132,-0.264132
27,-1.272269,-1.330315,0.789096,2.025845,-2.717223,1.308167,1.428428,1.394203,1.074065,0.992983,0.777767,0.757679,0.498383,0.493851,0.379277,0.524418,0.472989,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-0.743915,-1.129552,-1.27249,1.934946,2.050104,-0.022769,0.470692,0.277777,-0.206213,0.056911,-0.590142,-0.705821,-0.897987,-0.386008,-0.772675,-0.757852,-1.097021,-0.834813,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.779792,-0.815706,-1.270474,1.076241,2.193967,-1.187206,0.707165,0.24638,0.700029,1.004624,1.827958,0.932612,1.219049,1.164985,0.030153,-0.423895,-0.584849,-0.571932,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.688211,-0.885428,-1.615782,2.897255,0.695601,-1.979022,-0.537314,-0.66217,-0.08426,0.230745,-0.327587,-0.336363,-0.455395,0.728473,-0.54442,-0.909849,-0.94928,-0.840474,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003,-0.646003
31,-0.208061,-0.481602,0.549557,0.622286,0.320217,-0.124821,-0.062812,-0.035915,0.837231,0.282453,0.60391,-0.122252,-0.041218,0.211067,0.506742,-0.241622,0.572571,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,-0.542804,0.425908,0.227225,1.203433,0.48368,-0.17165,-0.203131,-0.122945,-0.050733,0.064356,0.77748,0.844606,1.096094,1.4597,1.379263,0.102374,0.10549,0.833464,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.666791,-0.361716,-0.364976,0.680565,-0.85947,-0.21782,0.344352,-1.311736,-0.901868,-0.967912,-0.497577,0.101403,0.807824,1.72445,0.77805,0.477417,-0.393037,0.135596,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.584874,-0.185478,0.120012,2.206977,0.388806,0.445579,0.999408,-0.041816,-0.703483,-0.827888,-0.523558,-0.596695,0.799418,1.025908,0.974317,-0.684962,0.104172,-0.042487,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612,-0.772612
32,-0.801041,-0.960948,-1.011239,-0.023576,0.297664,1.322626,-0.403395,0.785274,-0.261475,-0.151797,0.12165,-0.042459,-0.05583,0.13632,-0.32868,-0.770922,-1.197973,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.295519,-0.914565,-1.166894,-1.063208,-0.155616,-1.117606,-0.487304,-0.520358,-0.504872,-0.101133,0.069394,-0.561871,-1.245255,-0.681996,-0.112152,-0.337225,-0.435236,-0.193145,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.41602,-0.827968,-1.335896,-1.907929,0.424565,-1.610503,-1.134812,-0.627777,-0.035705,0.087243,0.117665,-0.321397,-0.650196,-0.124241,-0.162659,0.302241,0.297951,0.507168,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.501933,-0.83826,-1.650078,-2.461982,-0.464182,-2.259792,-0.67879,-0.375185,-0.110578,0.050879,0.247161,-0.473546,-1.137065,-0.818727,0.085489,-0.42739,-0.128319,-0.021143,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203,-0.607203
34,0.310868,0.122633,-0.45978,-0.569185,1.581923,-0.343305,0.555995,-1.516154,-0.123213,0.003635,1.609673,0.872914,-0.258,-1.332737,-1.389225,0.254554,1.038445,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,2.112685,0.190823,-0.070061,-0.485362,-0.350178,-0.043489,-0.962091,-0.668645,-0.514444,-0.65693,-0.363372,0.634911,0.433005,0.004307,0.465295,1.479938,0.262855,-0.12145,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,2.07156,-0.649778,0.419386,0.077987,-0.963718,-0.807729,-0.582755,-1.00403,-0.598445,-1.220097,-0.200348,0.224758,-0.517566,0.332544,0.370708,0.237208,0.12178,-0.62234,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,1.097063,-0.358603,0.167078,-0.819585,0.283524,1.050342,-1.493902,-0.929357,-0.992518,-1.291075,-1.290925,-0.59743,-0.532589,-0.511496,-0.561218,0.075407,-0.499019,-1.02768,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772,1.089772
37,0.56479,0.27059,-0.353601,-0.385903,-0.850927,-0.793152,-0.589343,-1.097766,-0.128502,-1.201725,-1.155503,0.273923,-0.26425,0.14164,-0.405612,0.349935,0.24643,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.738785,-0.520036,-0.804342,-0.839256,-0.119042,-0.943112,-1.235682,-0.712521,-0.537403,-0.880143,-0.279189,-0.565947,-0.221925,-0.162973,-0.283655,0.169465,0.590283,0.251587,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.798368,-0.544554,-1.230048,-1.560461,0.319197,-0.803497,-1.35371,-1.162777,-0.844653,-0.545119,-0.299031,-0.773905,-0.701167,-0.804653,-0.428117,-0.16634,0.907399,-0.31374,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.722203,-0.821129,-1.713869,-1.797178,-0.009859,-1.673642,-1.492985,-0.431999,0.103139,-0.361815,-0.382444,-0.143886,-0.287408,0.530635,-0.46315,-0.258761,0.828095,-0.227123,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075,-0.795075
39,0.414206,0.613399,-0.213345,-0.707423,0.690693,-1.015767,-0.674008,0.836213,0.535744,0.64818,-0.488696,0.345395,1.612686,1.26546,-0.994322,0.466824,-0.0283,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.059522,-0.214851,0.150549,-0.637015,-0.674857,-0.312247,-0.274778,0.234545,0.067986,0.609021,0.239465,0.717505,0.403099,0.693762,0.359201,0.582054,0.457664,0.552855,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,0.122672,-0.320925,0.148694,-0.33012,-1.236946,-0.044948,-0.477424,-0.543307,-0.599445,-0.278278,-0.451028,0.425959,0.875675,1.324676,0.419685,0.502239,0.831459,-0.027724,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,0.527353,-0.723039,0.222676,-0.411707,0.701301,0.679385,0.274063,0.498715,-0.226873,-0.516676,-0.798999,0.483551,0.224775,-0.279673,0.367193,0.101001,-0.28276,0.252382,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846,1.044846
41,0.690843,1.496535,0.925939,-1.493218,-1.853383,-0.180398,-0.408869,-0.390112,0.7287,1.547456,-0.495324,0.299508,1.301301,1.05439,0.928989,0.482298,0.126331,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,-0.696716,0.084486,0.636809,-0.256141,-0.913199,-0.558217,-2.012579,-1.808272,-1.845686,-2.003006,-1.915564,-1.803497,-1.599586,-1.897108,-2.00316,-1.355033,-1.352208,-1.883118,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,-0.784436,2.327887,2.378523,2.904065,-0.868998,3.061483,1.08621,0.990127,-0.156112,-0.427284,0.439658,0.718242,-0.473118,0.486427,-0.11388,-0.039564,0.519088,0.023575,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,-0.544084,1.218295,0.94121,1.472654,0.695601,2.324584,-1.535426,-0.568398,-0.038935,-0.670114,1.444284,0.451337,-0.431339,0.513986,-0.713686,-0.059539,0.650417,-0.526973,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354,-0.62354
45,0.343668,0.117401,-0.302437,-0.058453,0.830221,-0.43115,0.117897,-0.349685,-1.370121,0.046661,-0.357834,-1.168497,-0.420813,0.318119,2.772348,0.886389,-0.17751,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,-0.081069,0.016641,-0.072597,-0.496059,-0.354257,-0.720152,-0.67873,-0.490177,0.05923,-0.047259,-0.551801,-0.645696,0.443378,-0.439999,-0.218032,0.355576,0.225586,0.289983,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.118811,-0.447465,-0.486564,-0.988813,-0.915517,-0.7498,-0.866001,-0.929845,1.301845,0.43716,0.218696,-0.259098,1.45189,-0.620307,-0.733283,0.680047,0.239186,-0.137254,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,0.134402,-0.297237,-0.04842,-0.854111,0.591995,-0.547897,-0.886957,-0.510265,0.827797,0.058919,-0.828987,-0.404027,0.73364,-0.826585,-0.407107,-0.111965,-0.141441,-0.253605,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176,0.02176
49,0.25614,0.08933,-0.048475,-0.719425,0.991063,-1.018673,-0.895207,-0.417647,-0.094561,-0.253011,-1.419894,-0.395497,-1.009702,-0.505583,-1.127758,0.173087,0.147732,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.315015,-0.607553,-0.24696,-0.524677,-0.620336,-1.285342,-1.566987,-1.143455,-0.782926,-1.419659,-0.340784,-0.686337,-0.657923,-0.552119,-0.624807,-0.814131,-1.121012,-1.100721,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.519734,-0.091846,-0.280785,0.381986,-1.38435,-0.781762,0.315087,0.514316,0.558379,0.194065,1.050046,0.320696,-0.032928,-0.015791,-0.488105,0.171046,-0.678325,-0.307967,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.351007,-0.742282,0.24313,0.272505,0.124594,0.231587,-1.542986,-0.691155,0.496988,-0.505804,-0.072625,-0.158952,-0.337107,-0.353388,-0.790979,-0.441361,-0.726875,-0.671964,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375,-0.227375
50,0.623243,0.999088,-0.067234,0.294978,-0.957252,1.139748,0.20817,0.801025,-0.187749,0.174747,-0.315662,0.476386,-0.07197,0.732131,1.458068,0.960545,0.146156,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,-0.427883,0.297707,0.150187,0.291597,-0.229851,0.688353,0.801845,0.573063,-0.392452,-0.533347,-0.268831,-0.524969,-0.618919,0.111692,-0.204804,-0.16914,-0.436339,-0.229779,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,-0.261224,5.574138,4.161181,1.659471,-0.207084,1.910814,2.060002,1.254404,-0.243754,-0.902068,-0.611413,-0.772057,-1.002882,-0.059537,-1.071483,-0.84714,-0.734005,-0.721937,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,-0.431229,2.711534,2.090571,1.127888,-0.3076,-0.517631,0.368215,0.085177,-1.094857,-0.372579,-0.195658,-0.512163,-0.396705,0.039785,-0.528989,-0.586306,-0.142745,-0.270173,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501,-0.233501
51,-0.022193,0.03434,-0.359832,-0.123407,0.409705,-0.374128,-0.159735,0.113209,0.680371,-0.051865,0.41823,0.249853,-0.657032,-1.24825,-0.071041,0.754675,-0.68354,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,-0.5623,0.475057,0.389151,-0.257096,-0.048341,0.767218,0.400701,0.145385,-0.188307,0.387788,0.876693,0.146128,0.634029,0.580911,0.253501,1.212279,0.886071,1.556394,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.539858,-0.411883,0.408487,0.020513,-0.733925,-0.042484,-0.539691,-0.899504,-0.561027,-0.366281,-0.557336,-0.905313,-0.82448,-0.616467,-0.238547,0.687546,0.642138,-0.020607,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.650139,-0.236165,0.132386,-0.4467,0.107159,1.478525,1.02468,-0.68042,-0.38312,-0.816077,-0.159954,-0.716993,-0.12087,-0.19935,0.239016,0.598898,0.812915,0.996884,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375,-0.63375
52,0.126968,0.038683,-0.248951,1.18018,-0.134279,-0.589729,0.134025,0.512851,-0.516205,-0.445631,0.982496,-0.9852,-1.157371,0.086054,-0.093435,0.80079,-0.21631,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.230877,-0.20596,-0.025384,-0.184535,1.0932,0.012418,-0.532173,0.04388,-0.314397,0.782329,0.383844,1.129778,0.456472,1.222546,1.655995,1.762353,0.698226,1.714435,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,0.051465,-0.404631,-0.37497,-0.964245,0.87182,0.862444,-0.529613,0.880622,-0.603683,0.121652,-0.198038,0.048554,0.008446,0.894881,0.182146,0.315074,0.53721,0.608707,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.223196,-0.617381,-0.111194,0.02516,-0.400477,-0.801928,-0.615355,-0.091737,-0.013529,0.12886,-0.298262,0.867628,0.142309,1.347797,1.459926,1.160132,0.548582,0.825237,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802,0.023802
